interactionId,date,customerIdx,empNo,empName,type,outcomeScore,accountHolderId,policyAccountNumber,customerId,customerName
1670,2013-05-16T05:07:38.973Z,447,10614,"Ozeri, Gila",question,neutral,B650RW74U,7282 232 6968-83,F8DI10NV87H,Sally Shebchuk
1671,2018-05-05T23:32:17.739Z,447,10614,"Ozeri, Gila",beneficiarychange,positive,B650RW74U,7282 232 6968-83,F8DI10NV87H,Sally Shebchuk
1672,2016-12-29T06:32:24.344Z,447,10614,"Ozeri, Gila",question,negative,B650RW74U,7282 232 6968-83,F8DI10NV87H,Sally Shebchuk
1673,2012-07-06T10:40:17.837Z,449,10334,"Erie, Falguni",renewal,positive,B650RW74U,2672 555 2063-57,F8DI10NV87H,Sally Shebchuk
1674,2016-05-07T11:03:20.764Z,449,10334,"Erie, Falguni",other,negative,B650RW74U,2672 555 2063-57,F8DI10NV87H,Sally Shebchuk
1675,2014-01-13T12:12:10.242Z,449,10334,"Erie, Falguni",other,positive,B650RW74U,2672 555 2063-57,F8DI10NV87H,Sally Shebchuk
1676,2012-12-11T00:41:34.582Z,449,10334,"Erie, Falguni",beneficiarychange,negative,B650RW74U,2672 555 2063-57,F8DI10NV87H,Sally Shebchuk
1677,2013-01-16T03:16:36.825Z,450,10011,"Sluis, Mary",cancel,negative,B650RW74U,5944 481 9954-32,F8DI10NV87H,Sally Shebchuk
1678,2016-10-17T10:09:57.510Z,451,10617,"Angel, Hidekazu",question,positive,B650RW74U,0458 717 6235-05,F8DI10NV87H,Sally Shebchuk
1679,2015-03-17T01:50:44.604Z,451,10617,"Angel, Hidekazu",cancel,negative,B650RW74U,0458 717 6235-05,F8DI10NV87H,Sally Shebchuk
1680,2012-04-21T20:47:40.439Z,451,10617,"Angel, Hidekazu",question,positive,B650RW74U,0458 717 6235-05,F8DI10NV87H,Sally Shebchuk
1681,2011-06-01T06:39:11.615Z,451,10617,"Angel, Hidekazu",beneficiarychange,negative,B650RW74U,0458 717 6235-05,F8DI10NV87H,Sally Shebchuk
1682,2018-06-01T05:56:19.881Z,452,10946,"Kabayashi, Shaz",beneficiarychange,positive,L304UQ33L,2512 283 1284-79,M4SI15IG91C,Holli Selzler
1683,2010-08-22T09:20:03.937Z,452,10946,"Kabayashi, Shaz",policychange,positive,L304UQ33L,2512 283 1284-79,M4SI15IG91C,Holli Selzler
1684,2014-05-03T07:31:40.531Z,452,10946,"Kabayashi, Shaz",cancel,negative,L304UQ33L,2512 283 1284-79,M4SI15IG91C,Holli Selzler
1685,2012-06-09T07:35:13.280Z,452,10946,"Kabayashi, Shaz",policychange,positive,L304UQ33L,2512 283 1284-79,M4SI15IG91C,Holli Selzler
1686,2018-04-15T06:07:37.632Z,452,10946,"Kabayashi, Shaz",question,positive,L304UQ33L,2512 283 1284-79,M4SI15IG91C,Holli Selzler
1687,2012-04-06T21:56:48.824Z,452,10946,"Kabayashi, Shaz",other,positive,L304UQ33L,2512 283 1284-79,M4SI15IG91C,Holli Selzler
1688,2014-09-18T09:08:03.523Z,452,10946,"Kabayashi, Shaz",cancel,negative,L304UQ33L,2512 283 1284-79,M4SI15IG91C,Holli Selzler
1689,2013-10-20T15:36:13.382Z,453,10954,"Burnard, Ranga",policychange,negative,L304UQ33L,2453 653 3999-25,M4SI15IG91C,Holli Selzler
1690,2011-02-16T16:20:13.703Z,453,10954,"Burnard, Ranga",complaint,negative,L304UQ33L,2453 653 3999-25,M4SI15IG91C,Holli Selzler
1691,2016-06-28T20:18:01.874Z,454,10465,"Shackel, Claudi",policychange,positive,L304UQ33L,7923 664 2788-94,M4SI15IG91C,Holli Selzler
1692,2010-01-28T23:43:08.219Z,454,10465,"Shackel, Claudi",complaint,negative,L304UQ33L,7923 664 2788-94,M4SI15IG91C,Holli Selzler
1693,2018-01-20T23:34:47.081Z,454,10465,"Shackel, Claudi",other,negative,L304UQ33L,7923 664 2788-94,M4SI15IG91C,Holli Selzler
1694,2014-10-20T11:00:47.737Z,454,10465,"Shackel, Claudi",renewal,positive,L304UQ33L,7923 664 2788-94,M4SI15IG91C,Holli Selzler
1695,2010-02-22T20:34:41.942Z,454,10465,"Shackel, Claudi",beneficiarychange,negative,L304UQ33L,7923 664 2788-94,M4SI15IG91C,Holli Selzler
1696,2010-04-01T12:30:49.261Z,456,10374,"Rosin, Willard",question,neutral,X140WE97D,5523 966 7136-62,L5LF04XF70O,Elvis Neitzel
1697,2010-09-11T11:32:50.061Z,457,10184,"Lowrie, Mihalis",question,neutral,X140WE97D,0248 576 6794-64,L5LF04XF70O,Elvis Neitzel
1698,2012-06-25T08:42:30.856Z,457,10184,"Lowrie, Mihalis",beneficiarychange,negative,X140WE97D,0248 576 6794-64,L5LF04XF70O,Elvis Neitzel
1699,2018-04-30T21:31:09.635Z,458,10697,"Hiltgen, Bluma",question,negative,X140WE97D,3666 194 6537-45,L5LF04XF70O,Elvis Neitzel
1700,2013-09-01T11:14:10.339Z,458,10697,"Hiltgen, Bluma",complaint,negative,X140WE97D,3666 194 6537-45,L5LF04XF70O,Elvis Neitzel
1701,2011-08-08T01:12:17.321Z,458,10697,"Hiltgen, Bluma",complaint,negative,X140WE97D,3666 194 6537-45,L5LF04XF70O,Elvis Neitzel
1702,2016-01-19T01:09:17.989Z,458,10697,"Hiltgen, Bluma",other,positive,X140WE97D,3666 194 6537-45,L5LF04XF70O,Elvis Neitzel
1703,2014-10-14T01:16:17.393Z,460,10865,"Etalle, Danco",question,negative,S406ZU86Q,5076 867 7440-66,K3ZD72NC38O,Vivienne Dusing
1704,2012-12-16T21:51:11.358Z,460,10865,"Etalle, Danco",complaint,negative,S406ZU86Q,5076 867 7440-66,K3ZD72NC38O,Vivienne Dusing
1705,2017-07-23T00:59:57.673Z,460,10865,"Etalle, Danco",beneficiarychange,negative,S406ZU86Q,5076 867 7440-66,K3ZD72NC38O,Vivienne Dusing
1706,2010-05-03T12:40:06.255Z,460,10865,"Etalle, Danco",other,positive,S406ZU86Q,5076 867 7440-66,K3ZD72NC38O,Vivienne Dusing
1707,2010-01-25T08:54:55.538Z,461,10617,"Angel, Hidekazu",beneficiarychange,negative,S406ZU86Q,1163 193 4686-18,K3ZD72NC38O,Vivienne Dusing
1708,2014-08-05T00:30:53.630Z,462,10335,"Bahi, Toshimori",question,neutral,S406ZU86Q,6311 217 5315-85,K3ZD72NC38O,Vivienne Dusing
1709,2015-05-05T03:23:41.499Z,462,10335,"Bahi, Toshimori",renewal,positive,S406ZU86Q,6311 217 5315-85,K3ZD72NC38O,Vivienne Dusing
1710,2011-09-12T13:32:02.656Z,462,10335,"Bahi, Toshimori",question,negative,S406ZU86Q,6311 217 5315-85,K3ZD72NC38O,Vivienne Dusing
1711,2012-07-12T14:23:58.555Z,462,10335,"Bahi, Toshimori",policychange,positive,S406ZU86Q,6311 217 5315-85,K3ZD72NC38O,Vivienne Dusing
1712,2010-09-03T06:47:30.145Z,463,10697,"Hiltgen, Bluma",renewal,positive,P917WW08N,8727 017 3447-78,F0FK99OL10B,Krystin Hasek
1713,2014-09-01T23:54:36.680Z,463,10697,"Hiltgen, Bluma",cancel,negative,P917WW08N,8727 017 3447-78,F0FK99OL10B,Krystin Hasek
1714,2015-05-27T15:49:46.048Z,463,10697,"Hiltgen, Bluma",beneficiarychange,negative,P917WW08N,8727 017 3447-78,F0FK99OL10B,Krystin Hasek
1715,2012-07-12T01:46:12.129Z,463,10697,"Hiltgen, Bluma",policychange,negative,P917WW08N,8727 017 3447-78,F0FK99OL10B,Krystin Hasek
1716,2014-03-01T16:12:40.369Z,463,10697,"Hiltgen, Bluma",other,positive,P917WW08N,8727 017 3447-78,F0FK99OL10B,Krystin Hasek
1717,2011-06-30T12:14:19.936Z,463,10697,"Hiltgen, Bluma",policychange,positive,P917WW08N,8727 017 3447-78,F0FK99OL10B,Krystin Hasek
1718,2013-09-06T02:19:39.826Z,465,10349,"Brodie, Oksana",other,negative,P917WW08N,0313 317 4597-27,F0FK99OL10B,Krystin Hasek
1719,2010-06-03T05:39:54.778Z,465,10349,"Brodie, Oksana",other,negative,P917WW08N,0313 317 4597-27,F0FK99OL10B,Krystin Hasek
1720,2013-10-11T17:21:19.196Z,465,10349,"Brodie, Oksana",complaint,negative,P917WW08N,0313 317 4597-27,F0FK99OL10B,Krystin Hasek
1721,2014-01-31T13:45:03.635Z,465,10349,"Brodie, Oksana",complaint,negative,P917WW08N,0313 317 4597-27,F0FK99OL10B,Krystin Hasek
1722,2016-09-23T15:49:05.305Z,465,10349,"Brodie, Oksana",cancel,negative,P917WW08N,0313 317 4597-27,F0FK99OL10B,Krystin Hasek
1723,2015-10-29T12:37:25.802Z,465,10349,"Brodie, Oksana",other,negative,P917WW08N,0313 317 4597-27,F0FK99OL10B,Krystin Hasek
1724,2010-06-01T23:35:38.534Z,465,10349,"Brodie, Oksana",other,positive,P917WW08N,0313 317 4597-27,F0FK99OL10B,Krystin Hasek
1725,2014-06-24T05:13:08.081Z,466,10112,"Swick, Yuichiro",other,negative,P917WW08N,1726 397 6526-42,F0FK99OL10B,Krystin Hasek
1726,2010-01-22T18:46:37.344Z,466,10112,"Swick, Yuichiro",renewal,positive,P917WW08N,1726 397 6526-42,F0FK99OL10B,Krystin Hasek
1727,2015-03-24T02:08:05.318Z,467,10646,"Chorvat, Uri",cancel,negative,P917WW08N,5146 392 8060-55,F0FK99OL10B,Krystin Hasek
1728,2014-05-27T22:04:43.451Z,468,10601,"Usdin, Barton",question,negative,B332CG17V,4003 417 2221-85,I5KL43NG08T,Hailey Typhair
1729,2011-06-19T02:35:49.305Z,469,10213,"Kakkad, Jackson",policychange,positive,X611BN24Y,5090 545 4375-11,Z6OO46HA15W,Joy Terry
1730,2012-01-27T18:05:47.040Z,469,10213,"Kakkad, Jackson",question,neutral,X611BN24Y,5090 545 4375-11,Z6OO46HA15W,Joy Terry
1731,2011-03-13T11:50:59.572Z,471,10279,"Jumpertz, Barton",policychange,negative,X324VW65F,0793 776 8953-18,L3RI28CA45K,Theron Agron
1732,2013-02-26T22:01:07.305Z,471,10279,"Jumpertz, Barton",question,neutral,X324VW65F,0793 776 8953-18,L3RI28CA45K,Theron Agron
1733,2013-03-22T05:42:40.529Z,471,10279,"Jumpertz, Barton",question,neutral,X324VW65F,0793 776 8953-18,L3RI28CA45K,Theron Agron
1734,2011-05-03T02:54:32.849Z,471,10279,"Jumpertz, Barton",beneficiarychange,negative,X324VW65F,0793 776 8953-18,L3RI28CA45K,Theron Agron
1735,2017-05-12T20:49:32.863Z,472,10430,"Chenney, Ferdinand",policychange,positive,X324VW65F,3350 645 6210-95,L3RI28CA45K,Theron Agron
1736,2015-01-27T18:02:52.447Z,472,10430,"Chenney, Ferdinand",beneficiarychange,positive,X324VW65F,3350 645 6210-95,L3RI28CA45K,Theron Agron
1737,2018-01-25T17:11:58.091Z,472,10430,"Chenney, Ferdinand",other,positive,X324VW65F,3350 645 6210-95,L3RI28CA45K,Theron Agron
1738,2010-10-05T08:18:17.569Z,472,10430,"Chenney, Ferdinand",beneficiarychange,negative,X324VW65F,3350 645 6210-95,L3RI28CA45K,Theron Agron
1739,2017-10-01T03:41:02.301Z,472,10430,"Chenney, Ferdinand",question,neutral,X324VW65F,3350 645 6210-95,L3RI28CA45K,Theron Agron
1740,2017-05-18T15:38:42.740Z,472,10430,"Chenney, Ferdinand",beneficiarychange,negative,X324VW65F,3350 645 6210-95,L3RI28CA45K,Theron Agron
1741,2011-07-22T19:41:27.034Z,473,10975,"Birnbaum, Peternela",cancel,negative,E486PR00P,3017 873 2561-42,F7AH90OK46W,Berna Polosky
1742,2013-09-27T01:01:00.353Z,473,10975,"Birnbaum, Peternela",question,negative,E486PR00P,3017 873 2561-42,F7AH90OK46W,Berna Polosky
1743,2016-09-30T22:43:26.317Z,473,10975,"Birnbaum, Peternela",other,positive,E486PR00P,3017 873 2561-42,F7AH90OK46W,Berna Polosky
1744,2014-05-22T11:32:57.901Z,473,10975,"Birnbaum, Peternela",policychange,positive,E486PR00P,3017 873 2561-42,F7AH90OK46W,Berna Polosky
1745,2014-12-19T16:32:39.959Z,473,10975,"Birnbaum, Peternela",beneficiarychange,negative,E486PR00P,3017 873 2561-42,F7AH90OK46W,Berna Polosky
1746,2016-10-07T04:04:56.308Z,474,10816,"Caine, Morris",policychange,positive,E208SL49I,4704 989 6005-91,R5CT76PF14L,Gregory Crutch
1747,2013-08-18T15:37:35.608Z,474,10816,"Caine, Morris",policychange,positive,E208SL49I,4704 989 6005-91,R5CT76PF14L,Gregory Crutch
1748,2016-05-28T10:05:42.043Z,474,10816,"Caine, Morris",question,negative,E208SL49I,4704 989 6005-91,R5CT76PF14L,Gregory Crutch
1749,2015-11-22T23:50:41.184Z,474,10816,"Caine, Morris",beneficiarychange,negative,E208SL49I,4704 989 6005-91,R5CT76PF14L,Gregory Crutch
1750,2011-01-22T11:17:33.581Z,474,10816,"Caine, Morris",question,neutral,E208SL49I,4704 989 6005-91,R5CT76PF14L,Gregory Crutch
1751,2015-03-05T00:42:48.729Z,474,10816,"Caine, Morris",other,positive,E208SL49I,4704 989 6005-91,R5CT76PF14L,Gregory Crutch
1752,2010-07-05T04:13:35.171Z,475,10349,"Brodie, Oksana",other,positive,E208SL49I,0130 161 7408-40,R5CT76PF14L,Gregory Crutch
1753,2012-07-04T18:58:56.490Z,475,10349,"Brodie, Oksana",beneficiarychange,positive,E208SL49I,0130 161 7408-40,R5CT76PF14L,Gregory Crutch
1754,2014-06-24T20:24:33.241Z,475,10349,"Brodie, Oksana",other,negative,E208SL49I,0130 161 7408-40,R5CT76PF14L,Gregory Crutch
1755,2014-09-29T07:18:49.539Z,475,10349,"Brodie, Oksana",policychange,positive,E208SL49I,0130 161 7408-40,R5CT76PF14L,Gregory Crutch
1756,2010-01-02T07:08:24.323Z,476,10225,"Chinen, Kellie",question,positive,E208SL49I,5407 775 9975-34,R5CT76PF14L,Gregory Crutch
1757,2017-08-03T05:28:23.817Z,476,10225,"Chinen, Kellie",question,negative,E208SL49I,5407 775 9975-34,R5CT76PF14L,Gregory Crutch
1758,2013-06-01T11:04:43.203Z,476,10225,"Chinen, Kellie",other,negative,E208SL49I,5407 775 9975-34,R5CT76PF14L,Gregory Crutch
1759,2010-06-06T12:17:48.859Z,476,10225,"Chinen, Kellie",question,neutral,E208SL49I,5407 775 9975-34,R5CT76PF14L,Gregory Crutch
1760,2010-02-23T04:43:05.427Z,476,10225,"Chinen, Kellie",policychange,positive,E208SL49I,5407 775 9975-34,R5CT76PF14L,Gregory Crutch
1761,2015-08-26T07:00:29.929Z,476,10225,"Chinen, Kellie",policychange,positive,E208SL49I,5407 775 9975-34,R5CT76PF14L,Gregory Crutch
1762,2013-02-01T17:38:33.330Z,476,10225,"Chinen, Kellie",question,neutral,E208SL49I,5407 775 9975-34,R5CT76PF14L,Gregory Crutch
1763,2013-01-03T10:28:14.866Z,477,10137,"Hutton, Maren",beneficiarychange,negative,L430NX46N,8979 518 0296-05,V0AK97AE30G,Hee Grandi
1764,2011-10-08T15:44:42.744Z,477,10137,"Hutton, Maren",question,negative,L430NX46N,8979 518 0296-05,V0AK97AE30G,Hee Grandi
1765,2016-06-25T23:06:19.824Z,477,10137,"Hutton, Maren",beneficiarychange,negative,L430NX46N,8979 518 0296-05,V0AK97AE30G,Hee Grandi
1766,2015-01-27T11:19:05.924Z,477,10137,"Hutton, Maren",beneficiarychange,positive,L430NX46N,8979 518 0296-05,V0AK97AE30G,Hee Grandi
1767,2010-01-27T01:44:28.506Z,478,10466,"Himler, Jiakeng",beneficiarychange,negative,H738VK19N,8246 079 4719-15,R0GL81KY22X,Carri Feeney
1768,2012-04-10T10:39:51.460Z,478,10466,"Himler, Jiakeng",cancel,negative,H738VK19N,8246 079 4719-15,R0GL81KY22X,Carri Feeney
1769,2011-04-05T20:43:24.988Z,478,10466,"Himler, Jiakeng",other,positive,H738VK19N,8246 079 4719-15,R0GL81KY22X,Carri Feeney
1770,2018-06-23T08:35:16.453Z,478,10466,"Himler, Jiakeng",policychange,positive,H738VK19N,8246 079 4719-15,R0GL81KY22X,Carri Feeney
1771,2012-07-06T02:04:25.509Z,478,10466,"Himler, Jiakeng",policychange,negative,H738VK19N,8246 079 4719-15,R0GL81KY22X,Carri Feeney
1772,2016-02-09T21:03:51.021Z,478,10466,"Himler, Jiakeng",policychange,negative,H738VK19N,8246 079 4719-15,R0GL81KY22X,Carri Feeney
1773,2010-12-15T08:49:20.971Z,478,10466,"Himler, Jiakeng",cancel,negative,H738VK19N,8246 079 4719-15,R0GL81KY22X,Carri Feeney
1774,2015-09-08T05:33:06.705Z,479,10816,"Caine, Morris",beneficiarychange,positive,P759GG51X,9201 131 6404-12,U8FH92DM98S,Wilbur Amisano
1775,2017-09-09T06:32:58.494Z,480,10721,"Redmiles, Bernd",renewal,positive,P759GG51X,1215 149 7610-98,U8FH92DM98S,Wilbur Amisano
1776,2017-07-22T18:02:41.209Z,481,10841,"Lieberherr, Pranav",beneficiarychange,positive,N204DZ99P,9441 203 0380-33,U5IA58KS15V,Lorri Lohan
1777,2011-10-27T13:31:03.716Z,481,10841,"Lieberherr, Pranav",question,negative,N204DZ99P,9441 203 0380-33,U5IA58KS15V,Lorri Lohan
1778,2011-04-03T17:52:43.222Z,481,10841,"Lieberherr, Pranav",other,negative,N204DZ99P,9441 203 0380-33,U5IA58KS15V,Lorri Lohan
1779,2013-03-06T09:57:29.902Z,481,10841,"Lieberherr, Pranav",complaint,negative,N204DZ99P,9441 203 0380-33,U5IA58KS15V,Lorri Lohan
1780,2015-07-27T05:10:38.072Z,481,10841,"Lieberherr, Pranav",policychange,negative,N204DZ99P,9441 203 0380-33,U5IA58KS15V,Lorri Lohan
1781,2011-10-05T15:30:07.294Z,482,10154,"Thibadeau, Abdulah",cancel,negative,N204DZ99P,4249 914 6779-47,U5IA58KS15V,Lorri Lohan
1782,2013-09-02T14:58:08.028Z,482,10154,"Thibadeau, Abdulah",other,positive,N204DZ99P,4249 914 6779-47,U5IA58KS15V,Lorri Lohan
1783,2011-12-08T19:30:33.852Z,483,10128,"Lamba, Babette",policychange,negative,I580OQ75L,0660 322 5576-17,K9IO69ZS92D,Ashely Orndoff
1784,2013-11-16T08:17:33.862Z,484,10816,"Caine, Morris",other,negative,X523HS89L,4141 779 6850-97,O2OA12XN71B,Alda Shealey
1785,2015-12-03T14:22:43.542Z,485,10421,"Marzano, Divine",other,negative,G920KX73N,8313 137 6670-48,U4ZK30LX37H,Spencer Winarski
1786,2018-02-18T08:15:41.776Z,485,10421,"Marzano, Divine",cancel,negative,G920KX73N,8313 137 6670-48,U4ZK30LX37H,Spencer Winarski
1787,2011-09-04T15:39:41.999Z,485,10421,"Marzano, Divine",other,positive,G920KX73N,8313 137 6670-48,U4ZK30LX37H,Spencer Winarski
1788,2015-08-19T21:08:07.667Z,485,10421,"Marzano, Divine",other,positive,G920KX73N,8313 137 6670-48,U4ZK30LX37H,Spencer Winarski
1789,2016-08-01T19:20:48.253Z,486,10947,"Usery, Gor",complaint,negative,G920KX73N,5503 141 0933-37,U4ZK30LX37H,Spencer Winarski
1790,2013-12-25T05:04:09.367Z,486,10947,"Usery, Gor",policychange,negative,G920KX73N,5503 141 0933-37,U4ZK30LX37H,Spencer Winarski
1791,2014-08-09T22:56:32.885Z,486,10947,"Usery, Gor",beneficiarychange,negative,G920KX73N,5503 141 0933-37,U4ZK30LX37H,Spencer Winarski
1792,2011-03-09T05:55:48.336Z,486,10947,"Usery, Gor",other,positive,G920KX73N,5503 141 0933-37,U4ZK30LX37H,Spencer Winarski
1793,2014-09-02T05:03:01.991Z,486,10947,"Usery, Gor",question,negative,G920KX73N,5503 141 0933-37,U4ZK30LX37H,Spencer Winarski
1794,2013-11-16T15:36:23.563Z,486,10947,"Usery, Gor",question,negative,G920KX73N,5503 141 0933-37,U4ZK30LX37H,Spencer Winarski
1795,2016-09-13T14:38:53.012Z,486,10947,"Usery, Gor",other,positive,G920KX73N,5503 141 0933-37,U4ZK30LX37H,Spencer Winarski
1796,2015-09-07T09:55:23.539Z,486,10947,"Usery, Gor",beneficiarychange,positive,G920KX73N,5503 141 0933-37,U4ZK30LX37H,Spencer Winarski
1797,2014-07-04T23:47:29.604Z,487,10430,"Chenney, Ferdinand",other,positive,G920KX73N,5592 597 5458-38,U4ZK30LX37H,Spencer Winarski
1798,2016-02-02T02:23:14.132Z,487,10430,"Chenney, Ferdinand",beneficiarychange,negative,G920KX73N,5592 597 5458-38,U4ZK30LX37H,Spencer Winarski
1799,2016-10-17T06:45:54.734Z,487,10430,"Chenney, Ferdinand",renewal,positive,G920KX73N,5592 597 5458-38,U4ZK30LX37H,Spencer Winarski
1800,2017-09-29T02:43:49.626Z,487,10430,"Chenney, Ferdinand",beneficiarychange,positive,G920KX73N,5592 597 5458-38,U4ZK30LX37H,Spencer Winarski
1801,2011-02-04T03:33:25.051Z,489,10701,"Zolotykh, Hyuncheol",other,positive,G920KX73N,0823 539 4487-23,U4ZK30LX37H,Spencer Winarski
1802,2018-03-05T07:15:30.487Z,489,10701,"Zolotykh, Hyuncheol",renewal,positive,G920KX73N,0823 539 4487-23,U4ZK30LX37H,Spencer Winarski
1803,2011-02-16T18:36:33.821Z,489,10701,"Zolotykh, Hyuncheol",beneficiarychange,positive,G920KX73N,0823 539 4487-23,U4ZK30LX37H,Spencer Winarski
1804,2015-10-17T23:57:04.581Z,489,10701,"Zolotykh, Hyuncheol",cancel,negative,G920KX73N,0823 539 4487-23,U4ZK30LX37H,Spencer Winarski
1805,2012-10-31T11:53:23.962Z,490,10115,"Rissland, Chikara",complaint,negative,G920KX73N,1797 210 1143-63,U4ZK30LX37H,Spencer Winarski
1806,2014-06-06T00:51:57.137Z,490,10115,"Rissland, Chikara",question,neutral,G920KX73N,1797 210 1143-63,U4ZK30LX37H,Spencer Winarski
1807,2015-07-20T04:38:42.587Z,490,10115,"Rissland, Chikara",beneficiarychange,positive,G920KX73N,1797 210 1143-63,U4ZK30LX37H,Spencer Winarski
1808,2013-01-15T23:02:24.400Z,490,10115,"Rissland, Chikara",renewal,positive,G920KX73N,1797 210 1143-63,U4ZK30LX37H,Spencer Winarski
1809,2017-09-30T22:38:22.336Z,491,10225,"Chinen, Kellie",cancel,negative,R097TE86M,4833 709 9612-51,X5UO19VA30V,Eloisa Koinzan
1810,2016-12-07T09:56:21.117Z,491,10225,"Chinen, Kellie",renewal,positive,R097TE86M,4833 709 9612-51,X5UO19VA30V,Eloisa Koinzan
1811,2010-02-17T19:28:43.304Z,491,10225,"Chinen, Kellie",renewal,positive,R097TE86M,4833 709 9612-51,X5UO19VA30V,Eloisa Koinzan
1812,2013-12-26T05:54:19.900Z,491,10225,"Chinen, Kellie",other,negative,R097TE86M,4833 709 9612-51,X5UO19VA30V,Eloisa Koinzan
1813,2013-10-13T03:14:43.257Z,492,10693,"Daescu, Berhard",other,negative,R097TE86M,0165 894 0450-61,X5UO19VA30V,Eloisa Koinzan
1814,2016-07-20T12:35:05.090Z,492,10693,"Daescu, Berhard",complaint,negative,R097TE86M,0165 894 0450-61,X5UO19VA30V,Eloisa Koinzan
1815,2011-04-08T15:16:38.875Z,493,10779,"Yavatkar, Mori",cancel,negative,K829AH60W,9723 094 6398-83,P7UX18RN50S,Lottie Due
1816,2018-02-05T03:12:06.340Z,493,10779,"Yavatkar, Mori",beneficiarychange,negative,K829AH60W,9723 094 6398-83,P7UX18RN50S,Lottie Due
1817,2012-02-08T12:06:45.005Z,494,10213,"Kakkad, Jackson",policychange,negative,K829AH60W,1634 202 2057-91,P7UX18RN50S,Lottie Due
1818,2013-09-24T17:32:20.169Z,494,10213,"Kakkad, Jackson",policychange,negative,K829AH60W,1634 202 2057-91,P7UX18RN50S,Lottie Due
1819,2014-09-25T08:39:25.080Z,494,10213,"Kakkad, Jackson",question,neutral,K829AH60W,1634 202 2057-91,P7UX18RN50S,Lottie Due
1820,2013-08-28T21:05:48.422Z,495,10219,"Kolvik, Genta",beneficiarychange,positive,H419GT12W,0051 357 5172-87,G5MK15LE82S,Mora Biringer
1821,2015-02-28T23:20:11.463Z,495,10219,"Kolvik, Genta",question,negative,H419GT12W,0051 357 5172-87,G5MK15LE82S,Mora Biringer
1822,2014-04-27T14:55:30.976Z,495,10219,"Kolvik, Genta",question,negative,H419GT12W,0051 357 5172-87,G5MK15LE82S,Mora Biringer
1823,2014-09-03T21:32:31.800Z,495,10219,"Kolvik, Genta",question,neutral,H419GT12W,0051 357 5172-87,G5MK15LE82S,Mora Biringer
1824,2013-07-02T22:22:36.625Z,495,10219,"Kolvik, Genta",other,positive,H419GT12W,0051 357 5172-87,G5MK15LE82S,Mora Biringer
1825,2010-01-02T07:48:10.690Z,495,10219,"Kolvik, Genta",other,positive,H419GT12W,0051 357 5172-87,G5MK15LE82S,Mora Biringer
1826,2017-04-25T21:07:18.405Z,496,10841,"Lieberherr, Pranav",renewal,positive,H419GT12W,3298 953 4252-04,G5MK15LE82S,Mora Biringer
1827,2014-02-19T18:00:38.509Z,496,10841,"Lieberherr, Pranav",beneficiarychange,negative,H419GT12W,3298 953 4252-04,G5MK15LE82S,Mora Biringer
1828,2011-12-09T08:51:28.484Z,496,10841,"Lieberherr, Pranav",beneficiarychange,positive,H419GT12W,3298 953 4252-04,G5MK15LE82S,Mora Biringer
1829,2016-04-26T17:13:11.658Z,497,10781,"Leuchs, Patricio",question,positive,H419GT12W,3072 623 0815-42,G5MK15LE82S,Mora Biringer
1830,2014-10-13T14:17:38.175Z,497,10781,"Leuchs, Patricio",policychange,negative,H419GT12W,3072 623 0815-42,G5MK15LE82S,Mora Biringer
1831,2016-02-09T20:56:05.479Z,497,10781,"Leuchs, Patricio",beneficiarychange,positive,H419GT12W,3072 623 0815-42,G5MK15LE82S,Mora Biringer
1832,2011-07-22T02:02:08.109Z,497,10781,"Leuchs, Patricio",question,negative,H419GT12W,3072 623 0815-42,G5MK15LE82S,Mora Biringer
1833,2014-02-15T03:27:22.625Z,497,10781,"Leuchs, Patricio",policychange,positive,H419GT12W,3072 623 0815-42,G5MK15LE82S,Mora Biringer
1834,2016-07-07T04:03:30.043Z,499,10334,"Erie, Falguni",renewal,positive,D037CM99Q,8476 947 4920-76,D7PK55RL32B,Elbert Akau
1835,2017-02-04T23:15:47.988Z,499,10334,"Erie, Falguni",question,positive,D037CM99Q,8476 947 4920-76,D7PK55RL32B,Elbert Akau
1836,2014-07-18T07:30:44.123Z,499,10334,"Erie, Falguni",question,negative,D037CM99Q,8476 947 4920-76,D7PK55RL32B,Elbert Akau
1837,2010-11-09T12:59:40.703Z,499,10334,"Erie, Falguni",policychange,negative,D037CM99Q,8476 947 4920-76,D7PK55RL32B,Elbert Akau
1838,2014-04-19T13:13:29.577Z,499,10334,"Erie, Falguni",policychange,negative,D037CM99Q,8476 947 4920-76,D7PK55RL32B,Elbert Akau
1839,2016-02-28T21:09:05.862Z,500,10453,"Matzel, Tsvetan",other,positive,D037CM99Q,5229 147 8660-13,D7PK55RL32B,Elbert Akau
1840,2014-06-08T07:43:13.667Z,500,10453,"Matzel, Tsvetan",renewal,positive,D037CM99Q,5229 147 8660-13,D7PK55RL32B,Elbert Akau
1841,2013-01-12T12:20:59.662Z,500,10453,"Matzel, Tsvetan",complaint,negative,D037CM99Q,5229 147 8660-13,D7PK55RL32B,Elbert Akau
1842,2016-02-18T04:01:32.592Z,501,10841,"Lieberherr, Pranav",policychange,positive,D037CM99Q,9164 702 8107-17,D7PK55RL32B,Elbert Akau
